wine_name,vintage_name,vintage_year,wine_ratings_average,wine_ratings_count,vintage_ratings_average,vintage_rating_count,liter_price_euros,in_top_list,country
Barolo Brunate,Ceretto Barolo Brunate 2004,2004,4.3,4295,4.5,142,220.0,0,Italie
Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2004,2004,4.6,39605,4.6,1947,1338.3333333333335,0,France
Vintage Port,Fonseca Vintage Port 2000,2000,4.5,2614,4.5,145,134.66666666666666,0,Portugal
Tignanello,Antinori Tignanello 2011,2011,4.5,142513,4.5,9926,471.6666666666667,0,Italie
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2002,2002,4.6,28198,4.7,473,1395.0,0,France
Redigaffi Toscana,Tua Rita Redigaffi Toscana 2011,2011,4.5,5212,4.5,248,740.0,0,Italie
Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 1998,1998,4.6,39605,4.6,1482,1395.0,0,France
Amarone della Valpolicella Monte Lodoletta,Dal Forno Romano Amarone della Valpolicella Monte Lodoletta 1999,1999,4.7,7947,4.7,205,971.6666666666666,0,Italie
Tignanello,Antinori Tignanello 1978,1978,4.5,142513,4.6,101,501.6666666666667,0,Italie
Chambertin Grand Cru,Domaine Armand Rousseau Chambertin Grand Cru 2001,2001,4.7,3401,4.6,135,9991.666666666668,0,France
Insignia,Joseph Phelps Vineyards Insignia 1999,1999,4.6,30674,4.6,440,471.6666666666667,0,États-Unis
Pomerol,Pétrus Pomerol 1982,1982,4.7,32157,4.7,1361,12240.0,0,France
Pomerol,Château l'Évangile Pomerol 2008,2008,4.5,9531,4.4,384,471.6666666666667,0,France
Barolo Bricco Rocche,Ceretto Barolo Bricco Rocche 2006,2006,4.4,2923,4.5,338,433.33333333333337,1,Italie
Sorì Tildìn (Barbaresco) Langhe,Gaja Sorì Tildìn (Barbaresco) Langhe 2006,2006,4.6,3955,4.6,224,1223.3333333333335,0,Italie
Bolgheri Superiore,Ornellaia Bolgheri Superiore 1994,1994,4.6,47939,4.5,364,640.8333333333334,0,Italie
Valpolicella Superiore Monte Lodoletta,Dal Forno Romano Valpolicella Superiore Monte Lodoletta 1995,1995,4.5,13024,4.5,49,368.33333333333337,0,Italie
Pomerol,Château Clinet Pomerol 2009,2009,4.3,11885,4.6,436,1016.0,1,France
Pomerol,Château Clinet Pomerol 2009,2009,4.3,11885,4.6,436,1016.0,1,France
Brunello di Montalcino Riserva,Poggio Antico Brunello di Montalcino Riserva 2003,2003,4.5,1875,4.6,287,318.33333333333337,0,Italie
Cerretalto Brunello di Montalcino,Casanova di Neri Cerretalto Brunello di Montalcino 1997,1997,4.7,5373,4.6,263,655.0,0,Italie
Tenuta Tignanello 'Solaia',Antinori Tenuta Tignanello 'Solaia' 2009,2009,4.6,33143,4.7,2186,940.0,1,Italie
Tenuta Tignanello 'Solaia',Antinori Tenuta Tignanello 'Solaia' 2009,2009,4.6,33143,4.7,2186,940.0,1,Italie
Tenuta Tignanello 'Solaia',Antinori Tenuta Tignanello 'Solaia' 2009,2009,4.6,33143,4.7,2186,940.0,1,Italie
Pomerol,Château Trotanoy Pomerol 1995,1995,4.4,7221,4.5,327,711.6666666666666,0,France
Cabernet Sauvignon,Leonetti Cabernet Sauvignon 2009,2009,4.5,3087,4.5,163,268.3333333333333,0,États-Unis
Toscana Rosso,Tenuta di Trinoro Toscana Rosso 2004,2004,4.5,2799,4.6,102,540.8333333333334,0,Italie
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2011,2011,4.6,28198,4.6,779,1366.6666666666667,0,France
Puligny-Montrachet Premier Cru Champ-Canet,J.M. Boillot Puligny-Montrachet Premier Cru Champ-Canet 2006,2006,4.4,1020,0.0,15,295.0,0,France
Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2009,2009,4.6,39605,4.7,628,2135.0,0,France
Bolgheri Superiore,Ornellaia Bolgheri Superiore 1999,1999,4.6,47939,4.6,954,453.3333333333333,0,Italie
Sassicaia,Tenuta San Guido Sassicaia 1976,1976,4.6,107646,4.6,38,2276.666666666667,0,Italie
Redigaffi Toscana,Tua Rita Redigaffi Toscana 2008,2008,4.5,5212,4.6,279,626.6666666666667,0,Italie
Clos Sainte Hune Riesling Alsace,Trimbach Clos Sainte Hune Riesling Alsace 2005,2005,4.5,4106,4.5,176,825.0,0,France
Giramonte Toscana,Tenuta Castiglioni Giramonte Toscana 2009,2009,4.4,1678,4.4,214,186.66666666666669,0,Italie
Montepulciano d'Abruzzo,Valentini Montepulciano d'Abruzzo 2000,2000,4.4,1398,4.6,117,996.6666666666667,0,Italie
Luce Brunello di Montalcino,Tenuta Luce Luce Brunello di Montalcino 2005,2005,4.5,6544,4.4,230,281.73333333333335,0,Italie
Pauillac (Grand Cru Classé),Château Pontet-Canet Pauillac (Grand Cru Classé) 2009,2009,4.4,47234,4.7,3275,796.6666666666666,1,France
Pauillac (Grand Cru Classé),Château Pontet-Canet Pauillac (Grand Cru Classé) 2009,2009,4.4,47234,4.7,3275,796.6666666666666,1,France
Lupicaia,Castello del Terriccio Lupicaia 2005,2005,4.4,4414,4.4,165,288.3333333333333,0,Italie
Lupicaia,Castello del Terriccio Lupicaia 2004,2004,4.4,4414,4.5,482,341.6666666666667,1,Italie
Bolgheri Superiore,Ornellaia Bolgheri Superiore 2001,2001,4.6,47939,4.6,1330,825.8333333333333,0,Italie
Châteauneuf-du-Pape,Château de Beaucastel Châteauneuf-du-Pape 2006,2006,4.4,38998,4.4,1841,225.0,0,France
Saint-Julien (Grand Cru Classé),Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 2001,2001,4.4,28094,4.5,892,711.6666666666666,0,France
Toscana Camartina,Querciabella Toscana Camartina 2004,2004,4.3,3673,4.4,310,268.3333333333333,0,Italie
Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 1999,1999,4.6,39605,4.6,1472,1395.0,0,France
Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2002,2002,4.6,39605,4.5,1319,1195.0,0,France
Tignanello,Antinori Tignanello 1988,1988,4.5,142513,4.5,216,626.6666666666667,0,Italie
Pomerol,Château Trotanoy Pomerol 2000,2000,4.4,7221,4.6,341,1053.3333333333333,1,France
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2006,2006,4.6,28198,4.6,1061,1060.0,0,France
Sassicaia,Tenuta San Guido Sassicaia 1988,1988,4.6,107646,4.6,517,1779.1666666666665,1,Italie
Clos de la Roche Grand Cru Cuvée Vieilles Vignes,Domaine Ponsot Clos de la Roche Grand Cru Cuvée Vieilles Vignes 2009,2009,4.4,2678,4.5,102,1906.6666666666667,0,France
Sperss Barolo,Gaja Sperss Barolo 1989,1989,4.6,10950,4.6,170,1110.0,0,Italie
Brunello di Montalcino Riserva Madonna del Piano,Valdicava Brunello di Montalcino Riserva Madonna del Piano 2001,2001,4.5,3506,4.7,246,697.5,0,Italie
Brunello di Montalcino Riserva,Biondi-Santi Brunello di Montalcino Riserva 1998,1998,4.6,3375,4.6,188,926.6666666666666,0,Italie
Harlan Estate Red,Harlan Estate Harlan Estate Red 1998,1998,4.7,7231,4.8,104,2561.6666666666665,0,États-Unis
Paleo Rosso,Le Macchiole Paleo Rosso 1993,1993,4.4,10940,0.0,16,238.33333333333334,0,Italie
Solare Toscana,Capannelle Solare Toscana 1997,1997,4.2,4961,4.5,54,200.0,0,Italie
Trebbiano d'Abruzzo,Valentini Trebbiano d'Abruzzo 2009,2009,4.4,5834,4.4,201,560.0,0,Italie
Sassicaia,Tenuta San Guido Sassicaia 2012,2012,4.6,107646,4.6,7410,658.4,0,Italie
Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 1997,1997,4.6,39605,4.5,832,1352.5,0,France
Sauternes,Château d'Yquem Sauternes 2005,2005,4.7,44126,4.7,1858,1237.7333333333333,0,France
Sassicaia,Tenuta San Guido Sassicaia 1980,1980,4.6,107646,4.5,100,1281.6666666666667,0,Italie
Chambertin Grand Cru,Domaine Armand Rousseau Chambertin Grand Cru 2002,2002,4.7,3401,4.7,133,14613.333333333334,0,France
Barolo Bricco Rocche,Ceretto Barolo Bricco Rocche 2005,2005,4.4,2923,4.5,432,365.0,1,Italie
Château Margaux (Premier Grand Cru Classé),Château Margaux Château Margaux (Premier Grand Cru Classé) 2010,2010,4.6,45350,4.7,641,1436.68,1,France
Vintage,Krug Vintage 2002,2002,4.6,16918,4.7,1266,1200.0,1,France
Vintage,Krug Vintage 2002,2002,4.6,16918,4.7,1266,1200.0,1,France
Bolgheri Superiore,Ornellaia Bolgheri Superiore 2005,2005,4.6,47939,4.7,1326,566.6666666666666,1,Italie
Bolgheri Superiore,Ornellaia Bolgheri Superiore 2005,2005,4.6,47939,4.7,1326,566.6666666666666,1,Italie
Brunello di Montalcino Riserva,Biondi-Santi Brunello di Montalcino Riserva 1967,1967,4.6,3375,0.0,7,1281.6666666666667,0,Italie
Bolgheri Superiore,Ornellaia Bolgheri Superiore 2007,2007,4.6,47939,4.7,2181,711.6666666666666,1,Italie
Sorì San Lorenzo,Gaja Sorì San Lorenzo 2000,2000,4.6,3857,4.6,179,1039.1666666666665,0,Italie
Redigaffi Toscana,Tua Rita Redigaffi Toscana 2003,2003,4.5,5212,4.5,96,683.3333333333334,0,Italie
Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2012,2012,4.6,39605,4.7,807,1480.0,0,France
Altero Brunello di Montalcino,Poggio Antico Altero Brunello di Montalcino 2007,2007,4.4,4620,4.4,595,150.0,0,Italie
Brunello di Montalcino Riserva,Castello Romitorio Brunello di Montalcino Riserva 2007,2007,4.4,987,4.5,279,225.0,0,Italie
L'Apparita,Castello di Ama L'Apparita 1998,1998,4.4,3836,4.5,102,420.0,0,Italie
L'Apparita,Castello di Ama L'Apparita 1996,1996,4.4,3836,4.6,116,383.33333333333337,0,Italie
Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild Pauillac (Premier Grand Cru Classé) 1991,1991,4.6,39283,4.6,302,1786.2666666666667,0,France
Series C,Vilafonté Series C 2010,2010,4.5,3027,4.5,246,98.66666666666667,0,Afrique du Sud
Aconcagua Valley,Sena Aconcagua Valley 2009,2009,4.5,18482,4.5,1037,186.9333333333333,0,Chili
Pomerol,Château l'Évangile Pomerol 1990,1990,4.5,9531,4.6,302,548.5333333333333,0,France
Silex,Didier Dagueneau (Louis-Benjamin Dagueneau) Silex 2007,2007,4.5,8386,4.5,339,996.6666666666667,0,France
Brunello di Montalcino  Montosoli,Altesino Brunello di Montalcino  Montosoli 2007,2007,4.4,6176,4.4,402,270.0,0,Italie
Sauternes (Premier Grand Cru Classé),Château Rieussec Sauternes (Premier Grand Cru Classé) 2009,2009,4.4,19239,4.4,1195,123.93333333333334,0,France
Vintage Port,Quinta do Vale Meão Vintage Port 2007,2007,4.3,1076,4.5,56,83.93333333333334,0,Portugal
L'Extravagant de Doisy-Daëne Sauternes,Château Doisy-Daëne L'Extravagant de Doisy-Daëne Sauternes 2001,2001,4.6,465,4.9,32,1060.0,0,France
Brunello di Montalcino Riserva,Biondi-Santi Brunello di Montalcino Riserva 1997,1997,4.6,3375,4.6,250,1193.3333333333333,0,Italie
Barolo Riserva Bricco Boschis Vigna San Giuseppe,Cavallotto Barolo Riserva Bricco Boschis Vigna San Giuseppe 2001,2001,4.3,4030,4.4,204,530.0,0,Italie
'Giulio Ferrari' Riserva del Fondatore,Ferrari 'Giulio Ferrari' Riserva del Fondatore 1995,1995,4.6,12592,4.7,59,996.6666666666667,0,Italie
'Giulio Ferrari' Riserva del Fondatore,Ferrari 'Giulio Ferrari' Riserva del Fondatore 2010,2010,4.6,12592,4.5,92,413.3333333333333,0,Italie
Bolgheri Superiore,Ornellaia Bolgheri Superiore 1993,1993,4.6,47939,4.5,339,598.3333333333334,0,Italie
Tignanello,Antinori Tignanello 2010,2010,4.5,142513,4.5,8817,560.0,0,Italie
Brut Cuvée Champagne Rosé,Laurent-Perrier Brut Cuvée Champagne Rosé,N.V.,4.4,36681,4.4,36681,96.0,1,France
Sassicaia,Tenuta San Guido Sassicaia 1991,1991,4.6,107646,4.4,252,825.0,0,Italie
Bolgheri Superiore,Ornellaia Bolgheri Superiore 1987,1987,4.6,47939,4.7,37,825.0,0,Italie
Sauternes,Château d'Yquem Sauternes 2006,2006,4.7,44126,4.7,1002,793.3333333333334,0,France
Brut Champagne,Dom Pérignon Brut Champagne 2000,2000,4.6,146377,4.6,5945,851.7733333333334,0,France
Rosé,Krug Rosé,N.V.,4.6,3605,4.6,3605,465.3333333333333,1,France
Rosé,Krug Rosé,N.V.,4.6,3605,4.6,3605,465.3333333333333,1,France
Rosé,Krug Rosé,N.V.,4.6,3605,4.6,3605,465.3333333333333,1,France
L'Apparita,Castello di Ama L'Apparita 2007,2007,4.4,3836,4.4,239,471.6666666666667,0,Italie
Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009,2009,4.6,28198,4.7,487,1552.4799999999998,0,France
Sauternes,Château d'Yquem Sauternes 1983,1983,4.7,44126,4.7,752,1081.6666666666667,0,France
Brut Rosé Champagne,Ruinart Brut Rosé Champagne,N.V.,4.4,21147,4.4,21147,132.29333333333332,0,France
Amarone della Valpolicella Monte Lodoletta,Dal Forno Romano Amarone della Valpolicella Monte Lodoletta 1990,1990,4.7,7947,4.6,41,2348.333333333333,0,Italie
Amarone della Valpolicella Monte Lodoletta,Dal Forno Romano Amarone della Valpolicella Monte Lodoletta 2010,2010,4.7,7947,4.7,522,996.6666666666667,0,Italie
Châteauneuf-du-Pape,Château Rayas Châteauneuf-du-Pape 2004,2004,4.7,7544,4.6,669,3956.6666666666665,0,France
Montepulciano d'Abruzzo,Valentini Montepulciano d'Abruzzo 2006,2006,4.4,1398,4.4,189,825.0,0,Italie
Blanc de Blancs Brut Champagne Grand Cru,Billecart-Salmon Blanc de Blancs Brut Champagne Grand Cru,N.V.,4.4,5553,4.4,5553,123.93333333333334,0,France
Tenuta Guado al Tasso Bolgheri Superiore,Antinori Tenuta Guado al Tasso Bolgheri Superiore 1998,1998,4.5,33392,4.4,415,355.8333333333333,0,Italie
Conteisa Langhe,Gaja Conteisa Langhe 2009,2009,4.5,2295,4.5,157,318.66666666666663,0,Italie
Castillo Ygay Gran Reserva Especial Tinto,Marqués de Murrieta Castillo Ygay Gran Reserva Especial Tinto 2011,2011,4.5,23170,4.6,767,313.33333333333337,0,Espagne
Cuvée Annamaria Clementi (Extra Brut),Ca' del Bosco Cuvée Annamaria Clementi (Extra Brut) 2004,2004,4.5,7928,4.5,478,283.3333333333333,0,Italie
Unico,Vega Sicilia Unico 2012,2012,4.7,45140,4.7,675,546.6666666666666,0,Espagne
Carruades de Lafite Pauillac,Château Lafite Rothschild Carruades de Lafite Pauillac 1990,1990,4.4,13866,4.6,294,826.3333333333334,0,France
Vintage,Krug Vintage 1996,1996,4.6,16918,4.7,915,1965.0,1,France
Harimann Montepulciano d'Abruzzo,Pasetti Harimann Montepulciano d'Abruzzo 2001,2001,4.4,1086,0.0,18,78.33333333333334,0,Italie
'Giulio Ferrari' Riserva del Fondatore,Ferrari 'Giulio Ferrari' Riserva del Fondatore 2001,2001,4.6,12592,4.6,1038,711.6666666666666,0,Italie
Barolo Riserva,Borgogno Barolo Riserva 1982,1982,4.3,12663,4.6,561,626.6666666666667,1,Italie
Barolo Riserva,Borgogno Barolo Riserva 1982,1982,4.3,12663,4.6,561,626.6666666666667,1,Italie
Barolo Riserva,Borgogno Barolo Riserva 1982,1982,4.3,12663,4.6,561,626.6666666666667,1,Italie
Grand Siècle Champagne (Grande Cuvée),Laurent-Perrier Grand Siècle Champagne (Grande Cuvée),N.V.,4.5,9824,4.5,9824,244.9333333333333,1,France
Grand Siècle Champagne (Grande Cuvée),Laurent-Perrier Grand Siècle Champagne (Grande Cuvée),N.V.,4.5,9824,4.5,9824,244.9333333333333,1,France
Barbaresco,Gaja Barbaresco 2009,2009,4.5,24516,4.6,777,697.5,0,Italie
Bolgheri Superiore,Ornellaia Bolgheri Superiore 2009,2009,4.6,47939,4.6,2633,626.6666666666667,0,Italie
Cuvée Madame Barsac,Château Coutet Cuvée Madame Barsac 1989,1989,4.5,94,0.0,10,524.6666666666666,0,France
Vin Santo di Montepulciano,Avignonesi Vin Santo di Montepulciano 1989,1989,4.6,773,0.0,8,883.3333333333333,0,Italie
L'Apparita,Castello di Ama L'Apparita 2010,2010,4.4,3836,4.5,256,530.0,0,Italie
Saint-Émilion Grand Cru,Château Tertre Roteboeuf Saint-Émilion Grand Cru 1998,1998,4.6,5390,4.5,182,626.6666666666667,0,France
Clos des Lambrays Grand Cru,Domaine des Lambrays Clos des Lambrays Grand Cru 2010,2010,4.4,6431,4.5,294,1110.0,0,France
Sassicaia,Tenuta San Guido Sassicaia 1979,1979,4.6,107646,4.7,109,1565.0,0,Italie
Sorì San Lorenzo,Gaja Sorì San Lorenzo 2003,2003,4.6,3857,4.7,141,796.6666666666666,0,Italie
Pomerol,Château Trotanoy Pomerol 2009,2009,4.4,7221,4.5,225,825.0,0,France
Vin de Pays de l'Hérault,La Grange des Pères Vin de Pays de l'Hérault 2011,2011,4.5,8933,4.6,863,911.6666666666666,1,France
Brunello di Montalcino Riserva,Biondi-Santi Brunello di Montalcino Riserva 1988,1988,4.6,3375,4.7,39,1395.0,0,Italie
Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild Pauillac (Premier Grand Cru Classé) 2010,2010,4.6,39283,4.5,711,1841.9733333333334,0,France
Châteauneuf-du-Pape,Château Rayas Châteauneuf-du-Pape 2001,2001,4.7,7544,4.7,697,4526.666666666666,1,France
Châteauneuf-du-Pape,Château Rayas Châteauneuf-du-Pape 2001,2001,4.7,7544,4.7,697,4526.666666666666,1,France
Sperss Barolo,Gaja Sperss Barolo 1995,1995,4.6,10950,4.6,211,655.0,0,Italie
Romanée-Saint-Vivant Grand Cru (Marey-Monge),Domaine de La Romanée-Conti Romanée-Saint-Vivant Grand Cru (Marey-Monge) 1999,1999,4.7,6597,4.7,183,13623.333333333334,0,France
Vin Santo di Montepulciano,Avignonesi Vin Santo di Montepulciano 1994,1994,4.6,773,0.0,11,766.6666666666667,0,Italie
Barolo Cascina Francia,Giacomo Conterno Barolo Cascina Francia 2010,2010,4.5,6045,4.5,183,996.6666666666667,0,Italie
Châteauneuf-du-Pape,Château Rayas Châteauneuf-du-Pape 2000,2000,4.7,7544,4.6,476,4355.0,0,France
Collection,Krug Collection 1989,1989,4.7,2184,4.7,184,2988.3333333333335,0,France
Bolgheri Superiore,Ornellaia Bolgheri Superiore 2011,2011,4.6,47939,4.6,3168,655.0,0,Italie
Bolgheri Superiore,Ornellaia Bolgheri Superiore 2002,2002,4.6,47939,4.6,769,480.0,0,Italie
Charmes-Chambertin Grand Cru,Dugat-Py Charmes-Chambertin Grand Cru 2006,2006,4.4,709,4.6,28,1366.6666666666667,0,France
Brut Champagne,Dom Pérignon Brut Champagne 2004,2004,4.6,146377,4.6,14650,613.3333333333333,0,France
Opus One,Opus One Opus One 2012,2012,4.6,77053,4.6,7035,606.8933333333334,0,États-Unis
Cristal Brut Champagne (Millésimé),Louis Roederer Cristal Brut Champagne (Millésimé) 2009,2009,4.6,42456,4.6,5816,643.3333333333333,0,France
Messorio,Le Macchiole Messorio 2009,2009,4.5,5514,4.5,355,560.0,0,Italie
Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer Grand Vin de Château Palmer (Grand Cru Classé) 2012,2012,4.5,29026,4.5,622,600.0,0,France
Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer Grand Vin de Château Palmer (Grand Cru Classé) 2010,2010,4.5,29026,4.6,699,1110.0,1,France
Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer Grand Vin de Château Palmer (Grand Cru Classé) 2010,2010,4.5,29026,4.6,699,1110.0,1,France
Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer Grand Vin de Château Palmer (Grand Cru Classé) 2011,2011,4.5,29026,4.5,577,626.6666666666667,0,France
Bolgheri Superiore,Ornellaia Bolgheri Superiore 1996,1996,4.6,47939,4.6,521,480.0,0,Italie
Tignanello,Antinori Tignanello 2012,2012,4.5,142513,4.5,10470,441.66666666666663,0,Italie
Clos du Mesnil,Krug Clos du Mesnil 2000,2000,4.7,2471,4.8,333,4128.333333333333,1,France
Brunello di Montalcino Riserva,Biondi-Santi Brunello di Montalcino Riserva 1999,1999,4.6,3375,4.6,97,1100.0,0,Italie
Romanée-Saint-Vivant Grand Cru (Marey-Monge),Domaine de La Romanée-Conti Romanée-Saint-Vivant Grand Cru (Marey-Monge) 2006,2006,4.7,6597,4.7,264,11658.333333333334,0,France
Il Bricco Barbaresco,Pio Cesare Il Bricco Barbaresco 2010,2010,4.3,2299,4.4,197,270.0,0,Italie
Montepulciano d'Abruzzo,Emidio Pepe Montepulciano d'Abruzzo 1983,1983,4.2,10110,4.4,240,514.0,0,Italie
Flaccianello della Pieve,Fontodi Flaccianello della Pieve 2010,2010,4.5,21518,4.4,1398,441.66666666666663,0,Italie
Barolo Riserva Vigna Rionda,Massolino Barolo Riserva Vigna Rionda 2007,2007,4.3,3530,4.4,278,353.3333333333333,0,Italie
Châteauneuf-du-Pape,Château Rayas Châteauneuf-du-Pape 2005,2005,4.7,7544,4.7,502,4241.666666666666,1,France
Unico Reserva Especial Edición,Vega Sicilia Unico Reserva Especial Edición 2009,2009,4.7,13025,4.6,110,859.9333333333334,0,Espagne
Campolongo di Torbe Amarone della Valpolicella Classico,Masi Campolongo di Torbe Amarone della Valpolicella Classico 2011,2011,4.5,4392,4.5,766,311.66666666666663,0,Italie
Saint-Julien (Grand Cru Classé),Château Ducru-Beaucaillou Saint-Julien (Grand Cru Classé) 2010,2010,4.4,29317,4.6,718,711.6666666666666,1,France
Saint-Julien (Grand Cru Classé),Château Ducru-Beaucaillou Saint-Julien (Grand Cru Classé) 2010,2010,4.4,29317,4.6,718,711.6666666666666,1,France
Cabernet Sauvignon,Leonetti Cabernet Sauvignon 2001,2001,4.5,3087,0.0,24,268.3333333333333,0,États-Unis
Cristal Rosé Brut Champagne (Millésimé),Louis Roederer Cristal Rosé Brut Champagne (Millésimé) 2012,2012,4.6,5883,4.7,303,1281.6666666666667,0,France
Pomerol,Pétrus Pomerol 2007,2007,4.7,32157,4.7,755,5066.666666666666,0,France
Redigaffi Toscana,Tua Rita Redigaffi Toscana 2010,2010,4.5,5212,4.5,221,940.0,0,Italie
Cabernet Sauvignon,Leonetti Cabernet Sauvignon 2003,2003,4.5,3087,4.6,42,268.3333333333333,0,États-Unis
Barbaresco Gaiun Martinenga,Marchesi di Gresy Barbaresco Gaiun Martinenga 2005,2005,4.3,2298,4.4,205,328.3333333333333,0,Italie
Tordiz 40 Year Old Tawny Port,Burmester Tordiz 40 Year Old Tawny Port,N.V.,4.6,474,4.6,474,450.0,1,Portugal
Vürsù Barolo Campè,La Spinetta Vürsù Barolo Campè 2004,2004,4.4,6260,4.5,559,310.0,1,Italie
Barolo Prapò,Ceretto Barolo Prapò 2007,2007,4.3,2450,4.4,237,275.0,0,Italie
Vintage Port Nacional,Quinta do Noval Vintage Port Nacional 2001,2001,4.6,1122,4.8,52,1536.6666666666665,0,Portugal
Amarone della Valpolicella Classico Riserva (Sergio Zenato),Zenato Amarone della Valpolicella Classico Riserva (Sergio Zenato) 2009,2009,4.5,9963,4.4,1546,645.0,0,Italie
Château Margaux (Premier Grand Cru Classé),Château Margaux Château Margaux (Premier Grand Cru Classé) 1960,1960,4.6,45350,4.5,25,1565.0,0,France
Ozanne Blanc de Blancs Brut Champagne Grand Cru 'Avize',Michel Fallon Ozanne Blanc de Blancs Brut Champagne Grand Cru 'Avize',N.V.,4.5,484,4.5,484,911.6666666666666,0,France
Bolgheri Superiore,Ornellaia Bolgheri Superiore 1997,1997,4.6,47939,4.6,761,520.0,0,Italie
Riserva vecchie viti dei Capalot e delle Brunate Barolo,Roberto Voerzio Riserva vecchie viti dei Capalot e delle Brunate Barolo 2004,2004,4.5,338,4.7,32,626.6666666666667,0,Italie
